FalsePositive,TruePositive,Thresholds,AUC,CohensKappa
0.0,0.007434944237918215,1.0,0.7715723051139145,0.38962001959294035
0.0,0.013011152416356878,0.99999994,0.7715723051139145,0.38962001959294035
0.0,0.05390334572490706,0.99998194,0.7715723051139145,0.38962001959294035
0.0015128593040847202,0.05390334572490706,0.9999783,0.7715723051139145,0.38962001959294035
0.0015128593040847202,0.09479553903345725,0.9998252,0.7715723051139145,0.38962001959294035
0.0030257186081694403,0.09479553903345725,0.9998178,0.7715723051139145,0.38962001959294035
0.0030257186081694403,0.10780669144981413,0.99959666,0.7715723051139145,0.38962001959294035
0.0045385779122541605,0.10780669144981413,0.9995356,0.7715723051139145,0.38962001959294035
0.0045385779122541605,0.11338289962825279,0.9993523,0.7715723051139145,0.38962001959294035
0.006051437216338881,0.11338289962825279,0.99906456,0.7715723051139145,0.38962001959294035
0.006051437216338881,0.13197026022304834,0.99788433,0.7715723051139145,0.38962001959294035
0.007564296520423601,0.13197026022304834,0.9978775,0.7715723051139145,0.38962001959294035
0.007564296520423601,0.1691449814126394,0.99557036,0.7715723051139145,0.38962001959294035
0.009077155824508321,0.1691449814126394,0.995289,0.7715723051139145,0.38962001959294035
0.009077155824508321,0.19144981412639406,0.9900387,0.7715723051139145,0.38962001959294035
0.01059001512859304,0.19144981412639406,0.98980093,0.7715723051139145,0.38962001959294035
0.01059001512859304,0.2100371747211896,0.9853627,0.7715723051139145,0.38962001959294035
0.012102874432677761,0.2100371747211896,0.9851229,0.7715723051139145,0.38962001959294035
0.012102874432677761,0.2342007434944238,0.97395104,0.7715723051139145,0.38962001959294035
0.01361573373676248,0.2342007434944238,0.9734989,0.7715723051139145,0.38962001959294035
0.01361573373676248,0.241635687732342,0.97177434,0.7715723051139145,0.38962001959294035
0.01664145234493192,0.241635687732342,0.9710587,0.7715723051139145,0.38962001959294035
0.01664145234493192,0.24721189591078066,0.96964693,0.7715723051139145,0.38962001959294035
0.018154311649016642,0.24721189591078066,0.9677924,0.7715723051139145,0.38962001959294035
0.018154311649016642,0.25092936802973975,0.9661034,0.7715723051139145,0.38962001959294035
0.019667170953101363,0.25092936802973975,0.9651479,0.7715723051139145,0.38962001959294035
0.019667170953101363,0.25464684014869887,0.9610542,0.7715723051139145,0.38962001959294035
0.0226928895612708,0.25464684014869887,0.9605175,0.7715723051139145,0.38962001959294035
0.0226928895612708,0.25650557620817843,0.95982796,0.7715723051139145,0.38962001959294035
0.024205748865355523,0.25650557620817843,0.95868766,0.7715723051139145,0.38962001959294035
0.024205748865355523,0.258364312267658,0.9568395,0.7715723051139145,0.38962001959294035
0.025718608169440244,0.258364312267658,0.95589685,0.7715723051139145,0.38962001959294035
0.025718608169440244,0.26022304832713755,0.9551125,0.7715723051139145,0.38962001959294035
0.02723146747352496,0.26022304832713755,0.95126414,0.7715723051139145,0.38962001959294035
0.02723146747352496,0.2732342007434944,0.9395802,0.7715723051139145,0.38962001959294035
0.028744326777609682,0.2732342007434944,0.93737423,0.7715723051139145,0.38962001959294035
0.028744326777609682,0.2936802973977695,0.91229093,0.7715723051139145,0.38962001959294035
0.030257186081694403,0.2936802973977695,0.9112426,0.7715723051139145,0.38962001959294035
0.030257186081694403,0.2955390334572491,0.9082284,0.7715723051139145,0.38962001959294035
0.03177004538577912,0.2955390334572491,0.90502894,0.7715723051139145,0.38962001959294035
0.03177004538577912,0.3048327137546468,0.89515096,0.7715723051139145,0.38962001959294035
0.03479576399394856,0.3048327137546468,0.88723904,0.7715723051139145,0.38962001959294035
0.03479576399394856,0.30855018587360594,0.8802701,0.7715723051139145,0.38962001959294035
0.036308623298033284,0.30855018587360594,0.87525296,0.7715723051139145,0.38962001959294035
0.036308623298033284,0.3104089219330855,0.8718215,0.7715723051139145,0.38962001959294035
0.037821482602118005,0.3104089219330855,0.8602259,0.7715723051139145,0.38962001959294035
0.037821482602118005,0.3159851301115242,0.8557419,0.7715723051139145,0.38962001959294035
0.039334341906202726,0.3159851301115242,0.85534495,0.7715723051139145,0.38962001959294035
0.039334341906202726,0.31784386617100374,0.85320127,0.7715723051139145,0.38962001959294035
0.048411497730711045,0.31784386617100374,0.84559566,0.7715723051139145,0.38962001959294035
0.048411497730711045,0.3215613382899628,0.8421859,0.7715723051139145,0.38962001959294035
0.049924357034795766,0.3215613382899628,0.8414678,0.7715723051139145,0.38962001959294035
0.049924357034795766,0.32342007434944237,0.8399387,0.7715723051139145,0.38962001959294035
0.05143721633888049,0.32342007434944237,0.83367157,0.7715723051139145,0.38962001959294035
