FalsePositive,TruePositive,Thresholds,AUC,CohensKappa
0.0,0.0,2.0,0.8149334398146325,0.5110872449301914
0.012102874432677761,0.2211895910780669,1.0,0.8149334398146325,0.5110872449301914
0.01361573373676248,0.23977695167286245,0.99999994,0.8149334398146325,0.5110872449301914
0.01664145234493192,0.25092936802973975,0.9999998,0.8149334398146325,0.5110872449301914
0.019667170953101363,0.25464684014869887,0.99999976,0.8149334398146325,0.5110872449301914
0.019667170953101363,0.258364312267658,0.99999964,0.8149334398146325,0.5110872449301914
0.02118003025718608,0.258364312267658,0.9999996,0.8149334398146325,0.5110872449301914
0.02118003025718608,0.26765799256505574,0.99999905,0.8149334398146325,0.5110872449301914
0.02118003025718608,0.2732342007434944,0.9999989,0.8149334398146325,0.5110872449301914
0.02118003025718608,0.28066914498141265,0.9999986,0.8149334398146325,0.5110872449301914
0.02118003025718608,0.29739776951672864,0.999993,0.8149334398146325,0.5110872449301914
0.0226928895612708,0.29739776951672864,0.9999929,0.8149334398146325,0.5110872449301914
0.0226928895612708,0.3048327137546468,0.9999905,0.8149334398146325,0.5110872449301914
0.024205748865355523,0.3048327137546468,0.99999046,0.8149334398146325,0.5110872449301914
0.024205748865355523,0.3104089219330855,0.999989,0.8149334398146325,0.5110872449301914
0.025718608169440244,0.3104089219330855,0.99998844,0.8149334398146325,0.5110872449301914
0.025718608169440244,0.3215613382899628,0.9999813,0.8149334398146325,0.5110872449301914
0.02723146747352496,0.3215613382899628,0.9999808,0.8149334398146325,0.5110872449301914
0.02723146747352496,0.33643122676579923,0.9999321,0.8149334398146325,0.5110872449301914
0.028744326777609682,0.33643122676579923,0.9999285,0.8149334398146325,0.5110872449301914
0.028744326777609682,0.3382899628252788,0.99991,0.8149334398146325,0.5110872449301914
0.030257186081694403,0.3382899628252788,0.9998636,0.8149334398146325,0.5110872449301914
0.030257186081694403,0.3680297397769517,0.9982674,0.8149334398146325,0.5110872449301914
0.03177004538577912,0.3680297397769517,0.9978538,0.8149334398146325,0.5110872449301914
0.03177004538577912,0.3828996282527881,0.994545,0.8149334398146325,0.5110872449301914
0.03479576399394856,0.3828996282527881,0.99172324,0.8149334398146325,0.5110872449301914
0.03479576399394856,0.38661710037174724,0.9886673,0.8149334398146325,0.5110872449301914
