FalsePositive,TruePositive,Thresholds,AUC,CohensKappa
0.0,0.0,2.0,0.8193243874044621,0.5487533860989993
0.012102874432677761,0.17843866171003717,1.0,0.8193243874044621,0.5487533860989993
0.012102874432677761,0.19330855018587362,0.99999994,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.20260223048327136,0.9999999,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.2137546468401487,0.9999998,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.21933085501858737,0.99999976,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.22676579925650558,0.99999964,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.22862453531598512,0.9999995,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.23234200743494424,0.9999994,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.23977695167286245,0.9999986,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.24349442379182157,0.99999857,0.8193243874044621,0.5487533860989993
0.015128593040847202,0.24907063197026022,0.9999981,0.8193243874044621,0.5487533860989993
0.01664145234493192,0.24907063197026022,0.999998,0.8193243874044621,0.5487533860989993
0.01664145234493192,0.25092936802973975,0.9999969,0.8193243874044621,0.5487533860989993
0.018154311649016642,0.2527881040892193,0.99999654,0.8193243874044621,0.5487533860989993
0.018154311649016642,0.26022304832713755,0.9999952,0.8193243874044621,0.5487533860989993
0.019667170953101363,0.26022304832713755,0.99999493,0.8193243874044621,0.5487533860989993
0.019667170953101363,0.27137546468401486,0.99998724,0.8193243874044621,0.5487533860989993
0.02118003025718608,0.27137546468401486,0.9999862,0.8193243874044621,0.5487533860989993
0.02118003025718608,0.2936802973977695,0.99995023,0.8193243874044621,0.5487533860989993
0.024205748865355523,0.2936802973977695,0.99993896,0.8193243874044621,0.5487533860989993
0.024205748865355523,0.3215613382899628,0.99970293,0.8193243874044621,0.5487533860989993
0.025718608169440244,0.3215613382899628,0.9996904,0.8193243874044621,0.5487533860989993
0.025718608169440244,0.3308550185873606,0.9995618,0.8193243874044621,0.5487533860989993
0.02723146747352496,0.3308550185873606,0.9995519,0.8193243874044621,0.5487533860989993
0.02723146747352496,0.33643122676579923,0.9994478,0.8193243874044621,0.5487533860989993
0.028744326777609682,0.33643122676579923,0.9993742,0.8193243874044621,0.5487533860989993
0.028744326777609682,0.3382899628252788,0.9993605,0.8193243874044621,0.5487533860989993
0.030257186081694403,0.3382899628252788,0.9991956,0.8193243874044621,0.5487533860989993
0.030257186081694403,0.3420074349442379,0.99914485,0.8193243874044621,0.5487533860989993
0.03177004538577912,0.3420074349442379,0.9991443,0.8193243874044621,0.5487533860989993
0.03177004538577912,0.4033457249070632,0.988565,0.8193243874044621,0.5487533860989993
0.03328290468986384,0.4033457249070632,0.9874277,0.8193243874044621,0.5487533860989993
0.03328290468986384,0.40892193308550184,0.9860026,0.8193243874044621,0.5487533860989993
0.037821482602118005,0.40892193308550184,0.9838164,0.8193243874044621,0.5487533860989993
0.037821482602118005,0.41263940520446096,0.9796429,0.8193243874044621,0.5487533860989993
0.039334341906202726,0.41263940520446096,0.9783809,0.8193243874044621,0.5487533860989993
0.039334341906202726,0.4312267657992565,0.94980717,0.8193243874044621,0.5487533860989993
0.04084720121028744,0.4312267657992565,0.9489635,0.8193243874044621,0.5487533860989993
0.04084720121028744,0.4423791821561338,0.9267728,0.8193243874044621,0.5487533860989993
0.04236006051437216,0.4423791821561338,0.9227139,0.8193243874044621,0.5487533860989993
0.04236006051437216,0.4516728624535316,0.9088689,0.8193243874044621,0.5487533860989993
0.04387291981845688,0.4516728624535316,0.9063524,0.8193243874044621,0.5487533860989993
0.04387291981845688,0.4646840148698885,0.86664295,0.8193243874044621,0.5487533860989993
0.0453857791225416,0.4646840148698885,0.8609983,0.8193243874044621,0.5487533860989993
0.0453857791225416,0.46654275092936803,0.8602355,0.8193243874044621,0.5487533860989993
0.046898638426626324,0.46654275092936803,0.85574394,0.8193243874044621,0.5487533860989993
0.046898638426626324,0.4684014869888476,0.85497105,0.8193243874044621,0.5487533860989993
0.048411497730711045,0.4684014869888476,0.8536089,0.8193243874044621,0.5487533860989993
0.048411497730711045,0.4795539033457249,0.8175222,0.8193243874044621,0.5487533860989993
0.05143721633888049,0.4795539033457249,0.79991347,0.8193243874044621,0.5487533860989993
0.05143721633888049,0.49256505576208176,0.76415473,0.8193243874044621,0.5487533860989993
0.0529500756429652,0.49256505576208176,0.7600633,0.8193243874044621,0.5487533860989993
0.0529500756429652,0.5018587360594795,0.7499844,0.8193243874044621,0.5487533860989993
0.05446293494704992,0.5018587360594795,0.74997234,0.8193243874044621,0.5487533860989993
0.05446293494704992,0.5055762081784386,0.74794644,0.8193243874044621,0.5487533860989993
0.05597579425113464,0.5055762081784386,0.74554193,0.8193243874044621,0.5487533860989993
0.05597579425113464,0.5074349442379182,0.73846215,0.8193243874044621,0.5487533860989993
0.059001512859304085,0.5074349442379182,0.73587495,0.8193243874044621,0.5487533860989993
0.059001512859304085,0.5185873605947955,0.70915204,0.8193243874044621,0.5487533860989993
0.060514372163388806,0.5185873605947955,0.70832896,0.8193243874044621,0.5487533860989993
0.060514372163388806,0.5241635687732342,0.6969981,0.8193243874044621,0.5487533860989993
0.06202723146747353,0.5241635687732342,0.6954012,0.8193243874044621,0.5487533860989993
0.06202723146747353,0.5260223048327137,0.69358826,0.8193243874044621,0.5487533860989993
0.06505295007564296,0.5260223048327137,0.6905187,0.8193243874044621,0.5487533860989993
0.06505295007564296,0.5297397769516728,0.683775,0.8193243874044621,0.5487533860989993
0.06656580937972768,0.5297397769516728,0.6826643,0.8193243874044621,0.5487533860989993
0.06656580937972768,0.5353159851301115,0.67807305,0.8193243874044621,0.5487533860989993
0.06959152798789713,0.5353159851301115,0.6762661,0.8193243874044621,0.5487533860989993
0.06959152798789713,0.5408921933085502,0.6744999,0.8193243874044621,0.5487533860989993
0.07110438729198185,0.5408921933085502,0.6727351,0.8193243874044621,0.5487533860989993
0.07110438729198185,0.5446096654275093,0.670828,0.8193243874044621,0.5487533860989993
0.07261724659606657,0.5446096654275093,0.6699577,0.8193243874044621,0.5487533860989993
0.07261724659606657,0.5483271375464684,0.6692598,0.8193243874044621,0.5487533860989993
0.07413010590015129,0.5483271375464684,0.6690267,0.8193243874044621,0.5487533860989993
0.07413010590015129,0.5594795539033457,0.66678166,0.8193243874044621,0.5487533860989993
0.07564296520423601,0.5594795539033457,0.6667421,0.8193243874044621,0.5487533860989993
0.07564296520423601,0.5780669144981413,0.66653454,0.8193243874044621,0.5487533860989993
0.07715582450832073,0.5780669144981413,0.6665114,0.8193243874044621,0.5487533860989993
0.07715582450832073,0.5799256505576208,0.6665107,0.8193243874044621,0.5487533860989993
0.07866868381240545,0.5799256505576208,0.66646385,0.8193243874044621,0.5487533860989993
0.07866868381240545,0.5817843866171004,0.6664519,0.8193243874044621,0.5487533860989993
0.08472012102874432,0.5817843866171004,0.66466504,0.8193243874044621,0.5487533860989993
0.08472012102874432,0.5910780669144982,0.65680194,0.8193243874044621,0.5487533860989993
0.08774583963691376,0.5910780669144982,0.6513559,0.8193243874044621,0.5487533860989993
0.08774583963691376,0.6022304832713755,0.6394477,0.8193243874044621,0.5487533860989993
0.0907715582450832,0.6022304832713755,0.601038,0.8193243874044621,0.5487533860989993
0.0907715582450832,0.6133828996282528,0.58071023,0.8193243874044621,0.5487533860989993
0.09228441754916793,0.6133828996282528,0.58035207,0.8193243874044621,0.5487533860989993
0.09228441754916793,0.6152416356877324,0.57894796,0.8193243874044621,0.5487533860989993
0.09379727685325265,0.6152416356877324,0.5704879,0.8193243874044621,0.5487533860989993
0.09379727685325265,0.6171003717472119,0.5669259,0.8193243874044621,0.5487533860989993
