FalsePositive,TruePositive,Thresholds,AUC
0.05597579425113464,0.43308550185873607,0.8945774,0.8086935981868184
0.05597579425113464,0.4349442379182156,0.8831332,0.8086935981868184
0.059001512859304085,0.4349442379182156,0.8715767,0.8086935981868184
0.059001512859304085,0.43866171003717475,0.8298943,0.8086935981868184
0.060514372163388806,0.43866171003717475,0.82201123,0.8086935981868184
0.060514372163388806,0.44423791821561337,0.81408846,0.8086935981868184
0.06202723146747353,0.44423791821561337,0.8093078,0.8086935981868184
0.06202723146747353,0.4628252788104089,0.7744712,0.8086935981868184
0.06505295007564296,0.4628252788104089,0.7642323,0.8086935981868184
0.06505295007564296,0.4739776951672863,0.7502847,0.8086935981868184
0.06656580937972768,0.4758364312267658,0.7500031,0.8086935981868184
0.06656580937972768,0.47769516728624534,0.75000006,0.8086935981868184
0.0680786686838124,0.47769516728624534,0.7499983,0.8086935981868184
0.0680786686838124,0.48141263940520446,0.74998844,0.8086935981868184
0.06959152798789713,0.48141263940520446,0.74954534,0.8086935981868184
0.06959152798789713,0.49070631970260226,0.7481939,0.8086935981868184
0.07110438729198185,0.49070631970260226,0.74494594,0.8086935981868184
0.07110438729198185,0.49256505576208176,0.7445522,0.8086935981868184
0.07564296520423601,0.49256505576208176,0.74026215,0.8086935981868184
0.07564296520423601,0.49814126394052044,0.73037285,0.8086935981868184
0.07715582450832073,0.49814126394052044,0.72912985,0.8086935981868184
0.07715582450832073,0.5148698884758365,0.67273194,0.8086935981868184
0.08018154311649017,0.5148698884758365,0.67198044,0.8086935981868184
0.08018154311649017,0.5185873605947955,0.67068267,0.8086935981868184
0.08169440242057488,0.5185873605947955,0.66959363,0.8086935981868184
0.08169440242057488,0.5204460966542751,0.66669,0.8086935981868184
0.0832072617246596,0.5204460966542751,0.6666899,0.8086935981868184
0.0832072617246596,0.5260223048327137,0.6666685,0.8086935981868184
0.08472012102874432,0.5260223048327137,0.66666746,0.8086935981868184
0.08472012102874432,0.5297397769516728,0.66666675,0.8086935981868184
0.08623298033282904,0.5390334572490706,0.6666667,0.8086935981868184
0.08623298033282904,0.5427509293680297,0.66666585,0.8086935981868184
0.08774583963691376,0.5427509293680297,0.6666642,0.8086935981868184
0.08774583963691376,0.5483271375464684,0.6666396,0.8086935981868184
0.08925869894099848,0.5483271375464684,0.66663927,0.8086935981868184
0.08925869894099848,0.5557620817843866,0.666519,0.8086935981868184
0.0907715582450832,0.5557620817843866,0.6665012,0.8086935981868184
0.0907715582450832,0.5576208178438662,0.6664572,0.8086935981868184
0.09984871406959153,0.5576208178438662,0.6659857,0.8086935981868184
0.09984871406959153,0.5613382899628253,0.6599801,0.8086935981868184
0.10287443267776097,0.5613382899628253,0.6470256,0.8086935981868184
0.10287443267776097,0.570631970260223,0.64197385,0.8086935981868184
0.1043872919818457,0.570631970260223,0.63986826,0.8086935981868184
0.1043872919818457,0.5762081784386617,0.6291873,0.8086935981868184
0.1059001512859304,0.5762081784386617,0.6282789,0.8086935981868184
0.1059001512859304,0.5780669144981413,0.62490875,0.8086935981868184
0.11043872919818457,0.5780669144981413,0.6146183,0.8086935981868184
0.11043872919818457,0.5799256505576208,0.59979415,0.8086935981868184
0.11195158850226929,0.5799256505576208,0.5934816,0.8086935981868184
0.11195158850226929,0.5855018587360595,0.581952,0.8086935981868184
0.11497730711043873,0.5855018587360595,0.57563025,0.8086935981868184
0.11497730711043873,0.5892193308550185,0.5660162,0.8086935981868184
0.11800302571860817,0.5892193308550185,0.54837155,0.8086935981868184
0.11800302571860817,0.6003717472118959,0.524663,0.8086935981868184
0.11951588502269289,0.6003717472118959,0.51939887,0.8086935981868184
0.11951588502269289,0.6059479553903345,0.50548047,0.8086935981868184
0.12102874432677761,0.6059479553903345,0.5050018,0.8086935981868184
0.12102874432677761,0.6133828996282528,0.5008486,0.8086935981868184
0.12405446293494705,0.6133828996282528,0.500567,0.8086935981868184
0.12405446293494705,0.6152416356877324,0.5004847,0.8086935981868184
0.12708018154311648,0.6152416356877324,0.500435,0.8086935981868184
0.12708018154311648,0.6171003717472119,0.500421,0.8086935981868184
0.12859304084720122,0.6171003717472119,0.5003559,0.8086935981868184
0.12859304084720122,0.6189591078066915,0.50030893,0.8086935981868184
0.13010590015128592,0.6189591078066915,0.5002001,0.8086935981868184
0.13010590015128592,0.6245353159851301,0.50016606,0.8086935981868184
0.13161875945537066,0.6245353159851301,0.5001354,0.8086935981868184
0.13161875945537066,0.6263940520446096,0.5001113,0.8086935981868184
0.13313161875945537,0.6263940520446096,0.50011015,0.8086935981868184
0.13313161875945537,0.6282527881040892,0.5000938,0.8086935981868184
0.13767019667170954,0.6282527881040892,0.5000218,0.8086935981868184
0.13767019667170954,0.6319702602230484,0.5000075,0.8086935981868184
0.14069591527987896,0.6319702602230484,0.500005,0.8086935981868184
0.14069591527987896,0.6356877323420075,0.5000015,0.8086935981868184
0.1437216338880484,0.6356877323420075,0.50000054,0.8086935981868184
0.1437216338880484,0.637546468401487,0.50000024,0.8086935981868184
0.14523449319213314,0.6412639405204461,0.50000006,0.8086935981868184
0.15279878971255673,0.6468401486988847,0.5,0.8086935981868184
0.15279878971255673,0.6524163568773235,0.49999994,0.8086935981868184
0.15279878971255673,0.654275092936803,0.49999988,0.8086935981868184
0.15582450832072617,0.654275092936803,0.49999982,0.8086935981868184
0.1573373676248109,0.654275092936803,0.49999976,0.8086935981868184
0.1588502269288956,0.6561338289962825,0.49999964,0.8086935981868184
0.16036308623298035,0.6561338289962825,0.49999952,0.8086935981868184
0.16036308623298035,0.6598513011152416,0.499999,0.8086935981868184
0.1649016641452345,0.6598513011152416,0.4999959,0.8086935981868184
0.1649016641452345,0.6617100371747212,0.49999493,0.8086935981868184
0.16792738275340394,0.6617100371747212,0.49999034,0.8086935981868184
0.16792738275340394,0.6635687732342007,0.49998993,0.8086935981868184
0.16944024205748864,0.6635687732342007,0.49998927,0.8086935981868184
0.16944024205748864,0.6672862453531598,0.4999857,0.8086935981868184
0.17095310136157338,0.6672862453531598,0.49997705,0.8086935981868184
0.17095310136157338,0.6747211895910781,0.4999357,0.8086935981868184
0.17246596066565809,0.6747211895910781,0.49993098,0.8086935981868184
0.17246596066565809,0.6765799256505576,0.49992862,0.8086935981868184
0.17549167927382753,0.6765799256505576,0.49991357,0.8086935981868184
0.17549167927382753,0.6784386617100372,0.4999125,0.8086935981868184
0.17700453857791226,0.6784386617100372,0.49983546,0.8086935981868184
0.17700453857791226,0.6802973977695167,0.49975824,0.8086935981868184
0.18305597579425115,0.6802973977695167,0.49963483,0.8086935981868184
0.18305597579425115,0.6821561338289963,0.4995806,0.8086935981868184
0.18456883509833585,0.6821561338289963,0.4994068,0.8086935981868184
0.18456883509833585,0.6840148698884758,0.4993502,0.8086935981868184
0.18608169440242056,0.6840148698884758,0.49926445,0.8086935981868184
0.18608169440242056,0.6858736059479554,0.4989319,0.8086935981868184
0.18910741301059,0.6858736059479554,0.49881342,0.8086935981868184
0.18910741301059,0.6895910780669146,0.49866927,0.8086935981868184
0.19213313161875945,0.6895910780669146,0.49754503,0.8086935981868184
0.19213313161875945,0.6914498141263941,0.49738947,0.8086935981868184
0.1951588502269289,0.6914498141263941,0.49501213,0.8086935981868184
0.1951588502269289,0.6970260223048327,0.4915132,0.8086935981868184
0.19667170953101362,0.6970260223048327,0.487844,0.8086935981868184
0.19667170953101362,0.6988847583643123,0.48718488,0.8086935981868184
0.19969742813918306,0.6988847583643123,0.48350397,0.8086935981868184
0.19969742813918306,0.7026022304832714,0.4799171,0.8086935981868184
0.20726172465960666,0.7026022304832714,0.47032455,0.8086935981868184
0.20726172465960666,0.7044609665427509,0.46974427,0.8086935981868184
0.21633888048411498,0.7044609665427509,0.4283764,0.8086935981868184
0.21633888048411498,0.7100371747211895,0.41663334,0.8086935981868184
0.21936459909228442,0.7100371747211895,0.41315982,0.8086935981868184
0.21936459909228442,0.7118959107806692,0.40677732,0.8086935981868184
0.22995461422087746,0.7118959107806692,0.37834734,0.8086935981868184
0.22995461422087746,0.7156133828996283,0.3647656,0.8086935981868184
0.23600605143721634,0.7156133828996283,0.34609875,0.8086935981868184
0.23600605143721634,0.7174721189591078,0.34511146,0.8086935981868184
0.23751891074130105,0.7174721189591078,0.3434682,0.8086935981868184
0.23751891074130105,0.7193308550185874,0.34088033,0.8086935981868184
0.24357034795763993,0.7193308550185874,0.33575287,0.8086935981868184
0.24357034795763993,0.7211895910780669,0.33573452,0.8086935981868184
0.24962178517397882,0.7211895910780669,0.3349872,0.8086935981868184
0.24962178517397882,0.7230483271375465,0.3346381,0.8086935981868184
0.25113464447806355,0.7230483271375465,0.33445337,0.8086935981868184
0.25113464447806355,0.7267657992565055,0.33407617,0.8086935981868184
0.2526475037821483,0.7267657992565055,0.33390746,0.8086935981868184
0.2526475037821483,0.7304832713754646,0.33379644,0.8086935981868184
0.2632375189107413,0.7304832713754646,0.33344647,0.8086935981868184
0.2632375189107413,0.7342007434944238,0.33342192,0.8086935981868184
0.2692889561270802,0.7342007434944238,0.33337337,0.8086935981868184
0.2692889561270802,0.7360594795539034,0.33337167,0.8086935981868184
0.27382753403933435,0.7360594795539034,0.33335444,0.8086935981868184
0.27382753403933435,0.7379182156133829,0.33335418,0.8086935981868184
0.27685325264750377,0.7379182156133829,0.3333516,0.8086935981868184
0.27685325264750377,0.741635687732342,0.33334306,0.8086935981868184
0.27987897125567324,0.741635687732342,0.3333395,0.8086935981868184
0.28290468986384265,0.741635687732342,0.33333668,0.8086935981868184
0.2859304084720121,0.741635687732342,0.33333582,0.8086935981868184
0.2859304084720121,0.7434944237918215,0.33333457,0.8086935981868184
0.2874432677760968,0.7434944237918215,0.33333442,0.8086935981868184
0.2874432677760968,0.7490706319702602,0.3333334,0.8086935981868184
0.291981845688351,0.7509293680297398,0.33333334,0.8086935981868184
0.2934947049924357,0.7509293680297398,0.3333333,0.8086935981868184
0.2980332829046899,0.7509293680297398,0.33333328,0.8086935981868184
0.3010590015128593,0.7509293680297398,0.33333322,0.8086935981868184
0.30257186081694404,0.7527881040892194,0.33333308,0.8086935981868184
0.30559757942511345,0.7527881040892194,0.3333329,0.8086935981868184
0.30559757942511345,0.7565055762081785,0.33333275,0.8086935981868184
0.3161875945537065,0.7565055762081785,0.3333258,0.8086935981868184
0.3161875945537065,0.758364312267658,0.33332396,0.8086935981868184
0.31921331316187596,0.758364312267658,0.33331576,0.8086935981868184
0.31921331316187596,0.7620817843866171,0.33327577,0.8086935981868184
0.32223903177004537,0.7620817843866171,0.33326998,0.8086935981868184
0.32223903177004537,0.7639405204460966,0.33323961,0.8086935981868184
0.32526475037821484,0.7639405204460966,0.33319494,0.8086935981868184
0.32526475037821484,0.7657992565055762,0.33318987,0.8086935981868184
0.3328290468986384,0.7657992565055762,0.3328193,0.8086935981868184
0.3328290468986384,0.7676579925650557,0.33264866,0.8086935981868184
0.3358547655068079,0.7676579925650557,0.33237502,0.8086935981868184
0.3358547655068079,0.7695167286245354,0.33178967,0.8086935981868184
0.3373676248108926,0.7695167286245354,0.33136985,0.8086935981868184
0.3373676248108926,0.7732342007434945,0.32974327,0.8086935981868184
0.34493192133131617,0.7732342007434945,0.32037005,0.8086935981868184
0.34493192133131617,0.775092936802974,0.31975114,0.8086935981868184
0.3585476550680787,0.775092936802974,0.30311155,0.8086935981868184
0.3585476550680787,0.7769516728624535,0.29990187,0.8086935981868184
0.3600605143721634,0.7769516728624535,0.29691368,0.8086935981868184
0.3600605143721634,0.7788104089219331,0.29498744,0.8086935981868184
0.3691376701966717,0.7788104089219331,0.2683066,0.8086935981868184
0.3691376701966717,0.7806691449814126,0.26737392,0.8086935981868184
0.37065052950075644,0.7806691449814126,0.26692706,0.8086935981868184
0.37065052950075644,0.7825278810408922,0.26316997,0.8086935981868184
0.37367624810892586,0.7825278810408922,0.25330877,0.8086935981868184
0.37367624810892586,0.7862453531598513,0.25136676,0.8086935981868184
0.37821482602118,0.7862453531598513,0.25106266,0.8086935981868184
0.37821482602118,0.7881040892193308,0.25077456,0.8086935981868184
0.37972768532526474,0.7881040892193308,0.25077435,0.8086935981868184
0.37972768532526474,0.7899628252788105,0.2502902,0.8086935981868184
0.3812405446293495,0.7899628252788105,0.25002745,0.8086935981868184
0.3812405446293495,0.7955390334572491,0.2500061,0.8086935981868184
0.38729198184568836,0.7955390334572491,0.24999979,0.8086935981868184
0.38729198184568836,0.7992565055762082,0.24992606,0.8086935981868184
0.3888048411497731,0.7992565055762082,0.24991854,0.8086935981868184
0.3888048411497731,0.8029739776951673,0.23303498,0.8086935981868184
0.39939485627836613,0.8029739776951673,0.207947,0.8086935981868184
0.39939485627836613,0.8048327137546468,0.20351905,0.8086935981868184
0.4009077155824508,0.8048327137546468,0.20303364,0.8086935981868184
0.4009077155824508,0.8085501858736059,0.20012568,0.8086935981868184
0.40242057488653554,0.8085501858736059,0.19960952,0.8086935981868184
0.40242057488653554,0.8104089219330854,0.19314428,0.8086935981868184
0.405446293494705,0.8104089219330854,0.16635424,0.8086935981868184
0.405446293494705,0.8141263940520446,0.13949549,0.8086935981868184
0.4130105900151286,0.8141263940520446,0.0959227,0.8086935981868184
0.4130105900151286,0.8178438661710037,0.08952965,0.8086935981868184
0.4145234493192133,0.8178438661710037,0.07980737,0.8086935981868184
0.4145234493192133,0.8197026022304833,0.079754375,0.8086935981868184
0.41603630862329805,0.8197026022304833,0.0791067,0.8086935981868184
0.41603630862329805,0.8234200743494424,0.05495317,0.8086935981868184
0.4175491679273828,0.8234200743494424,0.054719813,0.8086935981868184
0.4175491679273828,0.8271375464684015,0.046624243,0.8086935981868184
0.4266263237518911,0.8271375464684015,0.036124118,0.8086935981868184
0.4266263237518911,0.8345724907063197,0.03197031,0.8086935981868184
0.4357034795763994,0.8345724907063197,0.01758176,0.8086935981868184
0.4357034795763994,0.8364312267657993,0.016325563,0.8086935981868184
0.443267776096823,0.8364312267657993,0.011948852,0.8086935981868184
0.443267776096823,0.8382899628252788,0.011866204,0.8086935981868184
0.44780635400907715,0.8382899628252788,0.009151198,0.8086935981868184
0.44780635400907715,0.8401486988847584,0.009137259,0.8086935981868184
0.4568835098335855,0.8401486988847584,0.006981466,0.8086935981868184
0.4568835098335855,0.8420074349442379,0.0065848306,0.8086935981868184
0.4583963691376702,0.8420074349442379,0.006511454,0.8086935981868184
0.4583963691376702,0.845724907063197,0.0055057574,0.8086935981868184
0.46142208774583965,0.845724907063197,0.0052116886,0.8086935981868184
0.46142208774583965,0.8494423791821561,0.004835506,0.8086935981868184
0.4720121028744327,0.8494423791821561,0.00287492,0.8086935981868184
0.4720121028744327,0.8513011152416357,0.0028059948,0.8086935981868184
0.4795763993948563,0.8513011152416357,0.0019512825,0.8086935981868184
0.4795763993948563,0.8531598513011153,0.0018782753,0.8086935981868184
0.481089258698941,0.8531598513011153,0.001770721,0.8086935981868184
0.481089258698941,0.8568773234200744,0.0015047789,0.8086935981868184
0.48714069591527986,0.8568773234200744,0.0012859342,0.8086935981868184
0.48714069591527986,0.8587360594795539,0.0012006817,0.8086935981868184
0.491679273827534,0.8587360594795539,0.001078278,0.8086935981868184
0.491679273827534,0.8605947955390335,0.0010094629,0.8086935981868184
0.49924357034795763,0.8605947955390335,0.00087185745,0.8086935981868184
0.49924357034795763,0.8643122676579925,0.0008196184,0.8086935981868184
0.5052950075642966,0.8643122676579925,0.00048609416,0.8086935981868184
0.5052950075642966,0.8661710037174721,0.0004291697,0.8086935981868184
0.5083207261724659,0.8661710037174721,0.00039986422,0.8086935981868184
0.5083207261724659,0.8680297397769516,0.00036560846,0.8086935981868184
0.5173978819969742,0.8680297397769516,0.0002449675,0.8086935981868184
0.5173978819969742,0.8698884758364313,0.00023443696,0.8086935981868184
0.518910741301059,0.8698884758364313,0.0002208572,0.8086935981868184
0.518910741301059,0.8736059479553904,0.00019395855,0.8086935981868184
0.5219364599092284,0.8736059479553904,0.00018397944,0.8086935981868184
0.5219364599092284,0.8773234200743495,0.00018225775,0.8086935981868184
0.5431164901664145,0.8773234200743495,5.698151e-05,0.8086935981868184
0.5431164901664145,0.879182156133829,5.6669083e-05,0.8086935981868184
0.546142208774584,0.879182156133829,5.221399e-05,0.8086935981868184
0.546142208774584,0.8810408921933085,4.7904196e-05,0.8086935981868184
0.5476550680786687,0.8810408921933085,4.4958524e-05,0.8086935981868184
0.5476550680786687,0.8884758364312267,4.0985185e-05,0.8086935981868184
0.5627836611195158,0.8884758364312267,2.6716045e-05,0.8086935981868184
0.5627836611195158,0.8921933085501859,2.463764e-05,0.8086935981868184
0.5718608169440242,0.8921933085501859,1.8593195e-05,0.8086935981868184
0.5718608169440242,0.895910780669145,1.7201823e-05,0.8086935981868184
0.583963691376702,0.895910780669145,1.1654075e-05,0.8086935981868184
0.583963691376702,0.8977695167286245,1.1074197e-05,0.8086935981868184
0.5869894099848714,0.8977695167286245,9.9953895e-06,0.8086935981868184
0.5869894099848714,0.8996282527881041,9.805611e-06,0.8086935981868184
0.5960665658093798,0.8996282527881041,7.746352e-06,0.8086935981868184
0.5960665658093798,0.9033457249070632,6.723428e-06,0.8086935981868184
0.6111951588502269,0.9033457249070632,4.3112523e-06,0.8086935981868184
0.6111951588502269,0.9052044609665427,3.7978175e-06,0.8086935981868184
0.6202723146747352,0.9052044609665427,3.248996e-06,0.8086935981868184
0.6202723146747352,0.9070631970260223,3.0106341e-06,0.8086935981868184
0.6232980332829047,0.9070631970260223,2.629694e-06,0.8086935981868184
0.6232980332829047,0.9107806691449815,2.358703e-06,0.8086935981868184
0.6263237518910741,0.9107806691449815,2.028697e-06,0.8086935981868184
0.6263237518910741,0.912639405204461,1.9915037e-06,0.8086935981868184
0.6308623298033282,0.912639405204461,1.3669214e-06,0.8086935981868184
0.6308623298033282,0.9144981412639405,1.3586185e-06,0.8086935981868184
0.6354009077155824,0.9144981412639405,1.299229e-06,0.8086935981868184
0.6354009077155824,0.9163568773234201,1.2749244e-06,0.8086935981868184
0.649016641452345,0.9163568773234201,8.252285e-07,0.8086935981868184
0.649016641452345,0.9182156133828996,7.7274643e-07,0.8086935981868184
0.6505295007564297,0.9182156133828996,7.369715e-07,0.8086935981868184
0.6505295007564297,0.9200743494423792,7.3658384e-07,0.8086935981868184
0.6550680786686838,0.9200743494423792,5.5840974e-07,0.8086935981868184
0.6550680786686838,0.9219330855018587,5.5138315e-07,0.8086935981868184
0.6565809379727685,0.9219330855018587,5.2590883e-07,0.8086935981868184
0.6565809379727685,0.9237918215613383,5.256586e-07,0.8086935981868184
0.6732223903177005,0.9237918215613383,3.7820527e-07,0.8086935981868184
0.6732223903177005,0.9256505576208178,3.749526e-07,0.8086935981868184
0.6838124054462935,0.9256505576208178,2.3190945e-07,0.8086935981868184
0.6838124054462935,0.9275092936802974,2.1134615e-07,0.8086935981868184
0.686838124054463,0.9275092936802974,2.0396256e-07,0.8086935981868184
0.686838124054463,0.9330855018587361,1.9958964e-07,0.8086935981868184
0.6928895612708018,0.9330855018587361,1.8541812e-07,0.8086935981868184
0.6928895612708018,0.9349442379182156,1.626805e-07,0.8086935981868184
0.6959152798789713,0.9349442379182156,1.3909609e-07,0.8086935981868184
0.6959152798789713,0.9386617100371747,1.2545404e-07,0.8086935981868184
0.6989409984871406,0.9386617100371747,1.2342842e-07,0.8086935981868184
0.6989409984871406,0.9423791821561338,1.0603276e-07,0.8086935981868184
0.7019667170953101,0.9423791821561338,1.0487825e-07,0.8086935981868184
0.7019667170953101,0.9442379182156134,9.885063e-08,0.8086935981868184
0.7170953101361573,0.9442379182156134,4.9634657e-08,0.8086935981868184
0.7170953101361573,0.9460966542750929,4.878535e-08,0.8086935981868184
0.7246596066565809,0.9460966542750929,4.294848e-08,0.8086935981868184
0.7246596066565809,0.9516728624535316,3.262339e-08,0.8086935981868184
0.745839636913767,0.9516728624535316,1.3461323e-08,0.8086935981868184
0.745839636913767,0.9535315985130112,1.3444539e-08,0.8086935981868184
0.762481089258699,0.9535315985130112,9.273468e-09,0.8086935981868184
0.762481089258699,0.9553903345724907,8.914376e-09,0.8086935981868184
0.7655068078668684,0.9553903345724907,7.487456e-09,0.8086935981868184
0.7655068078668684,0.9591078066914498,6.653966e-09,0.8086935981868184
0.7806354009077155,0.9591078066914498,5.2220526e-09,0.8086935981868184
0.7806354009077155,0.9609665427509294,5.0980593e-09,0.8086935981868184
0.7927382753403933,0.9609665427509294,1.863654e-09,0.8086935981868184
0.7927382753403933,0.9628252788104089,1.6810132e-09,0.8086935981868184
0.8335854765506808,0.9628252788104089,2.6282135e-10,0.8086935981868184
0.8335854765506808,0.966542750929368,2.454197e-10,0.8086935981868184
0.8350983358547656,0.966542750929368,2.43148e-10,0.8086935981868184
0.8350983358547656,0.9684014869888475,2.3527927e-10,0.8086935981868184
0.8411497730711044,0.9684014869888475,1.820704e-10,0.8086935981868184
0.8411497730711044,0.9702602230483272,1.7485877e-10,0.8086935981868184
0.8577912254160364,0.9702602230483272,8.238603e-11,0.8086935981868184
0.8577912254160364,0.9721189591078067,7.569513e-11,0.8086935981868184
0.8608169440242057,0.9721189591078067,6.9615216e-11,0.8086935981868184
0.8608169440242057,0.9739776951672863,6.927393e-11,0.8086935981868184
0.8638426626323752,0.9739776951672863,5.702712e-11,0.8086935981868184
0.8638426626323752,0.9758364312267658,5.3418454e-11,0.8086935981868184
0.8653555219364599,0.9758364312267658,5.2771953e-11,0.8086935981868184
0.8653555219364599,0.9776951672862454,4.740814e-11,0.8086935981868184
0.8668683812405447,0.9776951672862454,4.4891795e-11,0.8086935981868184
0.8668683812405447,0.9795539033457249,3.672835e-11,0.8086935981868184
0.8729198184568835,0.9795539033457249,2.7324133e-11,0.8086935981868184
0.8729198184568835,0.9814126394052045,2.6578103e-11,0.8086935981868184
0.8850226928895613,0.9814126394052045,1.0948524e-11,0.8086935981868184
0.8850226928895613,0.983271375464684,1.0451034e-11,0.8086935981868184
0.9046898638426626,0.983271375464684,4.803392e-12,0.8086935981868184
0.9046898638426626,0.9851301115241635,3.65112e-12,0.8086935981868184
0.9107413010590015,0.9851301115241635,2.4937496e-12,0.8086935981868184
0.9107413010590015,0.9888475836431226,2.3996614e-12,0.8086935981868184
0.9228441754916793,0.9888475836431226,1.0794646e-12,0.8086935981868184
0.9228441754916793,0.9907063197026023,8.226281e-13,0.8086935981868184
0.9349470499243571,0.9907063197026023,4.3367943e-13,0.8086935981868184
0.9349470499243571,0.9925650557620818,4.2837302e-13,0.8086935981868184
0.9394856278366112,0.9925650557620818,3.156393e-13,0.8086935981868184
0.9394856278366112,0.9944237918215614,2.8180003e-13,0.8086935981868184
0.9470499243570348,0.9944237918215614,6.9256944e-14,0.8086935981868184
0.9470499243570348,0.9962825278810409,5.809733e-14,0.8086935981868184
0.9803328290468987,0.9962825278810409,1.9582252e-16,0.8086935981868184
0.9803328290468987,0.9981412639405205,1.4214702e-16,0.8086935981868184
0.9863842662632375,0.9981412639405205,4.5244913e-17,0.8086935981868184
0.9863842662632375,1.0,2.4953849e-17,0.8086935981868184
1.0,1.0,1.5223134e-22,0.8086935981868184
